Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_tweet
12729,3,0,3,0,1,Like Nike bitch just do it!,like nike bitch
12730,3,0,3,0,1,Like a skinny model boney bitch,like skinny model boney bitch
12731,3,0,3,0,1,Like a woman to tell you what she wants you to do without sounding like a bossy demanding bitch.The art to that is sexy.,like woman tell want sound like bossy demand bitchthe art sexy
12732,3,0,3,0,1,Like bad kids bitch we reckless.,like bad kid bitch reckless
12733,3,0,3,0,1,Like bitch &#128171;,like bitch 128171
12734,3,0,3,0,1,Like bitch that aint even attractive Smh,like bitch be not attractive smh
12735,3,0,3,0,1,Like bitch y u ain't do that in the first place?,like bitch y u be not place
12736,6,0,6,0,1,Like bitch you're a man. That means You don't show fear or pain. You be strong when others can't.,like bitch man mean not fear pain strong
12737,3,0,3,0,1,"Like damn hoe I gave you a chance when you was average, Why you aint beauty make over when we was together.",like damn hoe give chance average be not beauty
12738,3,0,3,0,1,Like don't play with me bitch,like not play bitch
12739,3,0,3,0,1,Like freaky bitch but I fucks with her,like freaky bitch fuck
12740,3,0,3,0,1,"Like fucc I got into it wit my mama, ajay, the damn lunch lady, duddy, montea lowkey, &amp; some lit raggedy hoe &#128514;&#128557; all in one day",like fucc get wit mama ajay damn lunch lady duddy montea lowkey amp light raggedy hoe 128514128557 day
12741,3,0,3,0,1,Like god damn you dirty bitch,like god damn dirty bitch
12742,3,1,2,0,1,Like keke say real niggas got a heart too it just take a real bitch for him to show it,like keke real niggas get heart real bitch
12743,3,0,3,0,1,"Like lex so fine she can have all my hoes, imma make my husband by her a Lamborghini",like lex fine hoe imma husband lamborghini
12744,3,0,3,0,1,"Like literally after I'm done texting someone when I don't text back I slide the bitch to the left , I'd win that money",like literally m texte not text slide bitch left   d win money
12745,3,0,3,0,1,"Like my 3rd grade teacher used to say, ""you either eat pussy, or you are one. what's it gonna be?"" @JBilinovich @JZolly23",like 3rd grade teacher eat pussy s go to  
12746,3,0,3,0,1,Like my momma said don't waste yo time on plzing des fake ass bitches and bum ass dudes cause they ain't gone get u nowhere but pregnant and,like momma say not waste yo time plze des fake ass bitch bum ass dude cause be not go u pregnant
12747,3,0,2,1,1,Like my twat,like twat
12748,3,0,3,0,1,Like out of no where you've become an inconsiderate bitch and I'm BEYOND done with your shitty attitude #backup,like ve inconsiderate bitch m shitty attitude backup
12749,3,0,3,0,1,Like real shit dude da closest nicca I done seen to AI,like real shit dude da close nicca see ai
12750,3,1,2,0,1,Like she got a death touch? RT @Tenebris_cor: This bitch standing in front of me looking like rogue from the xmen,like get death touch rt   bitch stand look like rogue xmen
12751,3,1,2,0,1,Like some nigga lie to bitches &amp; wonder why they go crazy ... That ain't me,like nigga lie bitch amp wonder crazy   be not
12752,3,0,3,0,1,Like stop being a bitch for 3.2 seconds.,like stop bitch 32 second
12753,3,0,3,0,1,Like that bitch Ernest or somebody,like bitch ernest somebody
12754,3,0,3,0,1,"Like the hoes when they lay w/ me.. Puppy eyes when I go, Sayin stay wit me",like hoe lie w puppy eye sayin stay wit
12755,3,1,2,0,1,"Like the song French, ""got all the black bitches mad because my main bitch strawberry"" Lololol",like song french get black bitch mad main bitch strawberry lololol
12756,3,0,3,0,1,Like these nigguhs pussy there's no other thesis,like nigguhs pussy s thesis
12757,3,0,3,0,1,"Likka downtown bitch at a secondline! RT @BallHawk_Carter: Man yeah that's ball game Teddy Bridgewater gettin in , we hit 0-3",likka downtown bitch secondline rt   man yeah s ball game teddy bridgewater gettin   hit 03
12758,3,1,2,0,1,Lil 16 y/o in trouble for beatin a bitch showing the judge zero respect. Lol brooklyn niggas and they temper,lil 16 yo trouble beatin bitch show judge zero respect lol brooklyn niggas temper
12759,3,0,1,2,2,Lil Kim really made herself trash smh &#128148;,lil kim trash smh 128148
12760,3,0,3,0,1,Lil Wayne has fucked every bad bitch in the game,lil wayne fuck bad bitch game
12761,6,1,5,0,1,Lil bitch,lil bitch
12762,3,0,3,0,1,Lil bitch ass,lil bitch ass
12763,3,0,3,0,1,Lil bitch but her ass move &#128541;&#128540;&#128540;&#128540;,lil bitch ass 128541128540128540128540
12764,3,0,3,0,1,"Lil bitch coulda let me go, I was right by my house !",lil bitch coulda let right house
12765,3,0,3,0,1,Lil bitch dumb&#128514;&#128514;&#128514;,lil bitch dumb128514128514128514
12766,6,0,5,1,1,Lil bitch with enough ass &amp;&amp; a future &#128525;&#128536;,lil bitch ass ampamp future 128525128536
12767,3,0,3,0,1,Lil cuz need to help a bitch out,lil cuz need help bitch
12768,3,0,3,0,1,Lil dumb ass bitch I ain't fucking with you,lil dumb ass bitch be not fucking
12769,3,0,3,0,1,Lil hoe tweets on point,lil hoe tweet point
12770,3,0,3,0,1,Lil riri sittin pretty while u bitches layin petty,lil riri sittin pretty u bitch layin petty
12771,3,0,3,0,1,Lil seaside hoes walkin to our side... For whaaat&#128514;,lil seaside hoe walkin whaaat128514
12772,3,0,0,3,2,Lilly just tried to climb up a tree after a bird and completely failed oh my god &#128514;,lilly try climb tree bird completely fail oh god 128514
12773,3,0,3,0,1,Lima fears change but yet wants to bitch about how much it sucks &#128529;,lima fear change want bitch suck 128529
12774,3,0,3,0,1,"Listen to her ""@____Aaliyah____: She curving you on the low ""@iDntWearCondoms: What it mean if a girl thinks u have the hoes but u don't???""",listen   curve low   mean girl think u hoe u not
12775,3,0,3,0,1,"Listening to the Latina women talk about their baby daddy's and""beating bitches asses"" makes being in the sub at 9am worth it...a little bit",listen latina woman talk baby daddys andbeate bitch ass make sub 9 worth ita little bit
12776,3,0,3,0,1,Listing to my dumb ass mom &amp; just getting my eyebrows done at a new place the bitch fucced them up &amp; I have picture day tomorrow &#128529;,list dumb ass mom amp get eyebrow new place bitch fucce amp picture day tomorrow 128529
12777,3,2,1,0,0,Literally every man in my fam copped a bad white bitch as a wife. I ain't even boutta break da chain. Unless a latina comes around,literally man fam cop bad white bitch wife be not boutta break da chain latina come
12778,3,0,0,3,2,Literally in the middle of the ghetto and these people look scary,literally middle ghetto people look scary
12779,3,0,3,0,1,Literally just got shit on by a seagull..... You're gonna fuckin die bird,literally get shit seagull go to fuckin die bird
12780,3,0,0,3,2,Literally just got up and the first thing I did was chug a huge glass of water,literally get thing chug huge glass water
12781,3,0,3,0,1,Literally was in the best mood and bitches literally killed my vibe,literally good mood bitch literally kill vibe
12782,3,0,3,0,1,Litterally can't wait for this weekend with my bad bitches &#128527;,litterally wait weekend bad bitch 128527
12783,3,0,3,0,1,Little bitch!!,little bitch
12784,3,0,0,3,2,Little bitty bumble bee&#128029;&#128029; #bumblebee http://t.co/WgYL5UpjQq,little bitty bumble bee128029128029 bumblebee
12785,3,2,1,0,0,Little fucking gook who smells like shit. An than thinking they're the motherfuckin boss. THE FUCK!,little fucking gook smell like shit think motherfuckin boss fuck
12786,3,0,1,2,2,Little things can just kill a negros mood man,little thing kill negros mood man
12787,3,0,1,2,2,Live birds found in Elmo doll at US-Mexico border (from @AP) http://t.co/JCH9HQVlPl,live bird find elmo doll usmexico border  
12788,3,0,3,0,1,Living with my bitches #live @lauren_borrelli @Kathinator6 @jenna_saispas http://t.co/c3vy1xuOHa,live bitch live    
12789,3,0,3,0,1,"Living with my bitches, hashtag live http://t.co/9jKAYWGeVZ",live bitch hashtag live
12790,3,0,2,1,1,Lmao &#128075;RT @FreakyT252: &#8220;@VonshayeB: My nicca! RT @FreakyT252: &#127936;&#127936;&#127936;&#8221; wat fool??,lmao 128075rt   8220 nicca rt   1279361279361279368221 wat fool
12791,3,0,3,0,1,Lmao &#128681;on the play! RT @FunnyJulius: getting pussy is so easy when they believe you're Omar Epps's brother or The Steelers Head Coach's son.,lmao 128681on play rt   get pussy easy believe omar eppss brother steeler head coachs son
12792,3,0,3,0,1,"Lmao &#171;@MickDaddy_ &#171;@TylerIAm ""I mean damn bitch you was almost ready 20 minutes ago"" http://t.co/DtQGxJKJv7&#187;&#187;",lmao 171 171 mean damn bitch ready 20 minute ago
12793,3,0,3,0,1,Lmao I look like some 80s retard today http://t.co/ZGFv8Z3hQc,lmao look like 80 retard today
12794,3,2,1,0,0,Lmao Lebron's expression says it all RT &#8220;@InkMyHoleBody: This nigga is a fuckin faggot https://t.co/GSGhiZMdmW&#8221;,lmao lebron expression say rt 8220 nigga fuckin faggot
12795,3,1,2,0,1,Lmao RT @80sbaby4life The food ain't gon run from you FAT bitch,lmao rt   food be not gon run fat bitch
12796,3,0,2,1,1,Lmao RT @A2daO: Yeah that pussy yours Cee RT @YolaC_: Come get some breakfast from Boom! RT @CeeRoss: Breakfast PLZ,lmao rt   yeah pussy cee rt   come breakfast boom rt   breakfast plz
12797,3,3,0,0,0,Lmao RT @Handsomeesco_55 If u live wit ya girl and u do dishes u a faggot,lmao rt   u live wit ya girl u dish u faggot
12798,3,0,3,0,1,Lmao RT @Luvv_55st So none of you bitches on my tl dirty??? #Salad #ExtraDressing,lmao rt   bitch tl dirty salad extradresse
12799,3,0,1,2,2,Lmao RT @MoeMartin44 The in soles in Reebok Classics can't even handle the diabetic weight Rick Ross holds,lmao rt   sol reebok classic handle diabetic weight rick ross hold
12800,3,1,2,0,1,Lmao RT @MoeMartin44 Yo a cooned out nigger boy,lmao rt   yo coone nigger boy
12801,3,0,3,0,1,Lmao RT @checkmyaura: &#128514;RT @__malik07: That's all it take ? Ima start lifting bitches up after the club too,lmao rt   128514rt   s   m start lift bitch club
12802,3,0,0,3,2,Lmao RT @iPOSTBADTWEETS: Lowkey Peyton Manning trash,lmao rt   lowkey peyton man trash
12803,6,0,6,0,1,Lmao bitches is crazy...after reading the first sentence to yaself jus see how dumb you sound... #ASideBitchMadeThis http://t.co/PkvTaScEcV,lmao bitch crazyafter read sentence yaself jus dumb sound asidebitchmadethis
12804,3,1,2,0,1,Lmao chill spook RT @BakeGriffin You think you Better than niggas cause you in Miami you &#252;ber colored Faggot @BmoreHumble?,lmao chill spook rt   think well niggas cause miami 252ber color faggot
12805,6,0,5,1,1,"Lmao drake is on some bullshit with Serena Williams, wallah she looks like a tranny",lmao drake bullshit serena williams wallah look like tranny
12806,3,0,3,0,1,Lmao he left that bitch&#128514;&#128514;&#128514;&#128514;,lmao leave bitch128514128514128514128514
12807,3,0,3,0,1,Lmao if I catch u in tha field I'm blowin &#128299;&#128168;&#128299;&#128168;&#128299;&#128168;&#8220;@Horsepower_Will: @PAPER_CHAYSIN shut yo bitch ass up opp lol&#8221;,lmao catch u tha field m blowin 1282991281681282991281681282991281688220   shut yo bitch ass opp lol8221
12808,3,2,1,0,0,Lmao let these hoes be hoes ain't no Savin nem,lmao let hoe hoe ai not savin nem
12809,3,0,3,0,1,Lmao look at these hoes RT @RareHipHopPic: http://t.co/lOCEXe8Rcd,lmao look hoe rt  
12810,3,0,1,2,2,Lmao redskins turnin up,lmao redskin turnin
12811,3,0,3,0,1,Lmao shorty twitter name is pussy 2 chubby...lmfao im dead,lmao shorty twitter pussy 2 chubbylmfao m dead
12812,3,0,3,0,1,Lmao that the funniest way to disrespect a person by calling him a itty bitty bitch. Makes me feel low in life,lmao funny way disrespect person call itty bitty bitch make feel low life
12813,3,1,0,2,2,"Lmao the shovel video is pretty awesome, she went down like a ton of bricks lol. Gotta love honky riff raff savages. That is all.",lmao shovel video pretty awesome go like ton brick lol get to love honky riff raff savage
12814,3,0,3,0,1,Lmao they got the Titanfall jump in this bitch,lmao get titanfall jump bitch
12815,3,0,3,0,1,"Lmao this bitch high asf and she asked me ""Do I look high?""",lmao bitch high asf ask look high
12816,3,0,3,0,1,Lmao this bitch thinks she fancy with some michael kors,lmao bitch think fancy michael kor
12817,3,0,3,0,1,Lmao this bitch.,lmao bitch
12818,3,0,3,0,1,Lmao trifling ass bitch!,lmao trifling ass bitch
12819,3,0,3,0,1,"Lmao wack ass rappers stay mad, make better music then little bitch. RT @FreddieGibbs: @Bjames055 get on the suck my dick list",lmao wack ass rapper stay mad well music little bitch rt    suck dick list
12820,3,0,3,0,1,Lmao wallah you're nasty bitch,lmao wallah nasty bitch
12821,3,1,2,0,1,Lmao! RT @CapoToHeaven Lmao RT @HeauxmerSimpson: @AtlanticCity you'll never be Vegas. You faggot punk bitch.,lmao rt   lmao rt    ll vegas faggot punk bitch
12822,3,0,3,0,1,Lmao! RT @Chollie_Grapes Is fish pussy wett?,lmao rt   fish pussy wett
12823,3,0,2,1,1,Lmao! RT @HUMonTHESE Harden look like the last air bender out this bitch. http://t.co/jN8exkXf,lmao rt   harden look like air bender bitch
12824,3,2,1,0,0,Lmao! You niggas regionally picky about hoes now. Just say anything on Twitter. Makes it's fun tho,lmao niggas regionally picky hoe twitter make fun tho
12825,3,1,2,0,1,Lmao!! RT @CarmelIoAnthony: NOBODY cleans a house FASTER than a nigga expecting some pussy.,lmao rt   clean house fast nigga expect pussy
12826,3,0,3,0,1,Lmao. I still feel played bout this hoe.,lmao feel play bout hoe
12827,3,0,2,1,1,Lmao.... These hoes!,lmao hoe
12828,3,0,3,0,1,"Lmaoo &#8220;@LeanandCuisine: Bad bitch: Can I hit that?

""You matching or.....?""

Bad bitch: *bats eyelashes*

"".........are you matching or?""&#8221;","lmaoo 8220 bad bitch hit 

 match 

 bad bitch bat eyelashe 

 match or8221"
12829,3,0,3,0,1,Lmaoo I should've seen that coming RT @DatBoyRayT: @1AlaaZ fat bitches need love to Craig,lmaoo ve see come rt    fat bitch need love craig
12830,3,0,3,0,1,Lmaoo RT &#8220;@PRAYINGFORHEAD: &#8220;@_ANGELSAMUELS: @PRAYINGFORHEAD @BAESTATION ur a bitch for not following back &#128575;&#8221; http://t.co/p43U1qUbWk&#8221;,lmaoo rt 8220 8220    ur bitch follow 1285758221
12831,3,0,3,0,1,Lmaoo RT @De_La_David: @JaeTips bruh make a song called uber and the hook can be that uber make that pussy wet,lmaoo rt    bruh song call uber hook uber pussy wet
12832,3,0,3,0,1,Lmaoo RT @IMCoolLike_That: Stfu..who are u to prefer what a woman wears on her feet bitch RT @80sbaby4life: I hate bitches that wear wedges,lmaoo rt   stfuwho u prefer woman wear foot bitch rt   hate bitch wear wedge
12833,6,0,6,0,1,Lmaoo man this bitch thinks she's so intelligent.,lmaoo man bitch think s intelligent
12834,3,0,3,0,1,Lmaoo shut up hoe,lmaoo shut hoe
12835,3,0,3,0,1,Lmaoo tony spanked it maaad times to that bitch voice,lmaoo tony spank maaad time bitch voice
12836,3,0,3,0,1,Lmaoo u a downgrade has been jayin ass bitch,lmaoo u downgrade jayin ass bitch
12837,3,0,1,2,2,Lmaoo we was sayin this same statement last year RT @DeeSwaggyJay93 Boozer is trash bro I'm done!! &#128514;,lmaoo sayin statement year rt   boozer trash bro m 128514
12838,3,2,1,0,0,Lmaooo RT @Handsomeesco_55 She a tranny if she can open a jar of pickles by herself,lmaooo rt   tranny open jar pickle
12839,3,0,0,3,2,Lmaooo naw man RT @DipOnline Yo want in RT @HumbltonBanks: U serious bro?? lol RT @CheezMoeJenkinz 2-3:10am early bird special,lmaooo naw man rt   yo want rt   u bro lol rt   2310am early bird special
12840,3,0,3,0,1,"Lmaooo nigga said a ""Hol it down"" dyke was in the background",lmaooo nigga say hol dyke background
12841,3,0,2,1,1,Lmaooo wait so why everybody talm bout card crackers?! I missed it,lmaooo wait everybody talm bout card cracker miss
12842,3,0,3,0,1,Lmaoooo RT @Hand2DaHairline: His sister probably got the pussy that night RT @No_Cut_Card: #NeverForget http://t.co/HkXEbFWDYz&#8221;,lmaoooo rt   sister probably get pussy night rt   neverforget
12843,3,1,2,0,1,"Lmaoooo deep RT @haneema: That girl curved every nigga that tried to holla and nobody said ""fuck you then bitch""...#whiteprivilege",lmaoooo deep rt   girl curve nigga try holla say fuck bitchwhiteprivilege
12844,3,0,3,0,1,Lmaoooo nah I'm down here turning up RT @4TR0N3: Yah not gonna believe this but @ItsNotHarold being a bitch in BG being a bitch &#128514;&#128514;&#128514;&#128514;,lmaoooo nah m turn rt   yah go to believe   bitch bg bitch 128514128514128514128514
12845,3,0,0,3,2,"Lmaoooo!!!!!!!!!!!! ""@King_Komo: A bird in the hand is worth two in the bush. http://t.co/50Ye6jAADU""",lmaoooo   bird hand worth bush
12846,3,0,3,0,1,LmaooooRT @BakeGriffin Remember when y'all bitches were Lotus Flower Bombs around this time last year,lmaoooort   remember you bitch lotus flower bomb time year
12847,3,1,2,0,1,Lmaooooo RT @savvgrace: bitches be like &#8220;relationship goals&#8221;&#8230;. Dumb ass nigga http://t.co/5CuNHFd79O,lmaooooo rt   bitch like 8220relationship goals82218230 dumb ass nigga
12848,3,0,3,0,1,Lmaooooo im outta here RT @da_1eye_creep Bobby Shmurda looks like a negro league player http://t.co/SngyNAGULC,lmaooooo m outta rt   bobby shmurda look like negro league player
12849,3,0,3,0,1,Lmaoooooo &#171;@PubesOnFleeK: That bitch stripping at a murder scene &#8220;@ItsDollyCouture: My view &#128525; http://t.co/oiJizl0naF,lmaoooooo 171 bitch strip murder scene 8220 view 128525
12850,3,0,1,2,2,Lmaoooooo @ Supreme being trash. Guess Bape is trash to huh?,lmaoooooo   supreme trash guess bape trash huh
12851,3,0,3,0,1,Lmaoooooo RT @HeauxmerSimpson RT @iluvfashion618 Dre really is a big sloppy bitch. He's fat as shit.,lmaoooooo rt   rt   dre big sloppy bitch s fat shit
12852,3,0,3,0,1,Lmaoooooo lil Dave you a hoe for that,lmaoooooo lil dave hoe
12853,3,1,2,0,1,Lmaoooooooo RT @80sbaby4life: You woke up a faggot didnt you RT @Maxin_Betha: My nigga ain't get carded since I was a sophomore b,lmaoooooooo rt   wake faggot not rt   nigga be not card sophomore b
12854,3,0,3,0,1,Lmaoooooooo RT @Chollie_Grapes: Dumped the shyt outta me. Fuck wrong with her. I'm perfect like angel pussy,lmaoooooooo rt   dump shyt outta fuck wrong m perfect like angel pussy
12855,3,0,3,0,1,Lmaoooooooo! RT @HeauxmerSimpson D'Angelo prolly nice as shit at Madden now. Lmao. Fat bitch.,lmaoooooooo rt   dangelo prolly nice shit madden lmao fat bitch
12856,3,0,3,0,1,Lmfao RT @GahDamnAnimal: Fat hoes in tight clothes be lookin like a half opened can of biscuits,lmfao rt   fat hoe tight clothe lookin like half open biscuit
12857,3,0,3,0,1,Lmfao RT @Luvv_55st Eating pussy RT @DanaBlack55st: Of what? &#128064; RT @CreativeBlair: I really want my braces off it's in the way &#128553;&#128553;,lmfao rt   eat pussy rt   128064 rt   want brace way 128553128553
12858,3,0,0,3,2,Lmfao RT @NYDailyNews: The New York @Yankees have won 27 World Series titles &#8211;&#160;the most of all-time.,lmfao rt   new york   win 27 world series title 8211160the alltime
12859,3,0,3,0,1,"Lmfao RT @_TrishaAnn_: I only twerk to ""Somewhere in America"" because when Hov says twerk, you twerk bitch!!",lmfao rt   twerk america hov say twerk twerk bitch
12860,3,0,3,0,1,Lmfao all bitches is hoes then,lmfao bitch hoe
12861,3,0,3,0,1,Lmfao bitch got her shit rocked,lmfao bitch get shit rock
12862,3,0,3,0,1,"Lmfao but "" we don't talk "" gtfoh &#128514;&#128514; bitch I guessed it! &amp; I was right &#128514;&#128527;",lmfao   not talk   gtfoh 128514128514 bitch guess amp right 128514128527
12863,3,0,3,0,1,Lmfao custy bitches be like ( ) come on in,lmfao custy bitch like    come
12864,3,0,3,0,1,Lmfao hoe,lmfao hoe
12865,3,1,2,0,1,Lmfao niggas was going ham on the trash can in class.,lmfao niggas go ham trash class
12866,3,0,1,2,2,Lmfao no you didnt RT @SS4_Fresh: @vivelacourtney got cute new avi and all but she too old for colored contacts &#128073;&#128064;&#128584;,lmfao not rt    get cute new avi old colored contact 128073128064128584
12867,3,0,3,0,1,Lmfao right!..RT @kohkohbxtchzz: You knew you was sidechick. Stop hating hoe.,lmfao rightrt   know sidechick stop hate hoe
12868,3,0,3,0,1,Lmfao this is some straight up retarded shit up in here,lmfao straight retarded shit
12869,3,1,2,0,1,"Lmfao u sloth trinidad james with a relaxer lookin ass bitch""@Flowy_Bri: i hate niggers, imma start talking to white boys.""",lmfao u sloth trinidad james relaxer lookin ass bitch hate nigger imma start talk white boy
12870,3,1,2,0,1,Lmfao watching Brokeback Mountain with Taylor cuz we've both never seen it aha #queers @mckinley719,lmfao watch brokeback mountain taylor cuz ve see aha queer
12871,3,0,3,0,1,Lmfao.. oh i forgot.. texting it to u now RT @DaRealQuitaM: @VonshayeB I told u to text me what I need to buy for the salad a bitch hungry,lmfao oh forget texte u rt    tell u text need buy salad bitch hungry
12872,3,0,3,0,1,"Lmfaooo nigga RT @SenorSteez: Nigga, yo lips look like a charcoal bitch pussy.",lmfaooo nigga rt   nigga yo lip look like charcoal bitch pussy
12873,3,0,3,0,1,Lmfaooo this bitch hits my car and calls the cops and says it was my fault &#128514;&#128514;&#128514; dumb bitch,lmfaooo bitch hit car call cop say fault 128514128514128514 dumb bitch
12874,3,0,3,0,1,Lmfaooo&#8220;@AdrienBroner: Two bad bitches giving me head at the same dam time...... #oldPICS LOL http://t.co/Y4dXfH8nLv&#8221;,lmfaooo8220 bad bitch give head dam time oldpic lol
12875,3,0,3,0,1,Lmfaoooo fizz baby mama snatched that bitch soul,lmfaoooo fizz baby mama snatch bitch soul
12876,3,0,3,0,1,Lmfaooooo RT @miavenise: Can't trust a bitch that don't smile with her teeth.,lmfaooooo rt   trust bitch not smile tooth
12877,3,0,3,0,1,Lmfaoooooo RT @BryceHamilton11: I'm so glad my shorty ain't all over twitter and IG tryna be a famous Columbus hoe &#128514;&#128514;&#128514;&#128514;,lmfaoooooo rt   m glad shorty be not twitter ig tryna famous columbus hoe 128514128514128514128514
12878,6,0,6,0,1,Lmfaoooooo RT @TooDopeForLife: LMFAOOOOOOOPOOOOOO RT @DJKayyOhh: &#8220;here come yo bitch ass auntie&#8221; http://t.co/e5KlLhp0CV,lmfaoooooo rt   lmfaooooooopoooooo rt   8220here come yo bitch ass auntie8221
12879,3,0,3,0,1,Lmfaooooooooo bro RT @BrandNewAndrew: Strippers on twitter talking about how much money they made tonight. Like bitch i will rob you,lmfaooooooooo bro rt   stripper twitter talk money tonight like bitch rob
12880,3,0,3,0,1,Load this bitch up with Kool Aid,load bitch kool aid
12881,3,0,3,0,1,Lock 5 fat bitches in 1 room for 5 days with just 5 Mcdoubles. Now that's hunger games,lock 5 fat bitch 1 room 5 day 5 mcdouble s hunger game
12882,3,0,1,2,2,Log off nigger RT @PoloKingBC: #relationshipgoals http://t.co/Ge9koImYGj,log nigger rt   relationshipgoal
12883,3,0,3,0,1,"Lol #Facts ""@MikeDiggEm: The baddest bitches be porn stars n strippers""",lol fact   badd bitch porn star n stripper
12884,3,0,3,0,1,"Lol @ ""active"" RT @SherinaVictoria: Idgaf about an active hoe as long as she's not fucking my man. need to learn how to mind your business.",lol   active rt   idgaf active hoe long s fuck man need learn mind business
12885,3,0,3,0,1,Lol @ me next time bitch,lol   time bitch
12886,3,1,2,0,1,Lol Father has bitches pouring arizona tea on themselves in this one video,lol father bitch pour arizona tea video
12888,3,1,2,0,1,"Lol I followed the bitch just so I can unfollow her cause she talkin shit, shit away with her two",lol follow bitch unfollow cause talkin shit shit away
12889,3,0,3,0,1,Lol I love when ppl think ima fucking look away like a pussy when I catch them staring at me lmao LOOK AWAY HOE,lol love ppl think m fucking look away like pussy catch stare lmao look away hoe
12890,3,0,2,1,1,"Lol I make hoes madd hahhaha, @No_FAKINGG. ;)",lol hoe madd hahhaha  
12891,6,1,4,1,1,Lol I never understood retards who use the atm and pay a $2 fee to get $20 and put it in gas so the don't pay the credit price -_-,lol understand retard use atm pay 2 fee 20 gas not pay credit price
12892,3,0,3,0,1,Lol I see what you did there RT @JayWiz614: @ItsNotHarold hell yeah bitches hate that shit,lol rt    hell yeah bitch hate shit
12893,3,0,3,0,1,Lol I told Kenzie's bf I was going to stop cussing and he lol'd in my face like bitch u don't even know me,lol tell kenzie bf go stop cuss lold face like bitch u not know
12894,3,0,2,1,1,Lol I told my brother imma good christin girl he said nah u a wholesome hoe lmaoo so bogus who says shit like dat he mean af,lol tell brother imma good christin girl say nah u wholesome hoe lmaoo bogus say shit like dat mean af
12895,3,0,3,0,1,Lol It ain't nun wrong wit Tryn to be 1 of da realist niccas n da city tho #salute,lol be not nun wrong wit tryn 1 da realist niccas n da city tho salute
12896,3,0,3,0,1,Lol Jk I changed my number on them ho*s,lol jk change number hos
12897,3,0,3,0,1,Lol Lebron a bitch.. Now that basketball is back say goodbye to sports center.. It's Lebron center now..,lol lebron bitch basketball goodbye sport center lebron center
12898,3,2,1,0,0,Lol Nicca dime game got soo much clout niccas goin to da store to buy sum dice,lol nicca dime game get soo clout niccas goin da store buy sum dice
12899,3,0,3,0,1,"Lol RT @HURRICANESENSEI: @viaNAWF ""Just need to know what that pussy like so one time is fine with me""",lol rt    need know pussy like time fine
12900,3,2,1,0,0,Lol RT @JayFucknHarris: Youuuuu got niggas but I don't got bitches,lol rt   youuuuu get niggas not get bitch
12901,3,0,3,0,1,Lol RT @MsTamarShawnice Most chicks that go to Enon are hoes or reformed hoes,lol rt   chick enon hoe reform hoe
12902,6,0,6,0,1,"Lol Sam said ""Betty Boop"" is a hoe &#128514;",lol sam say betty boop hoe 128514
12903,3,0,3,0,1,Lol actually bitch please choke on my nuts.,lol actually bitch choke nut
12904,3,0,3,0,1,Lol at bitches thinking Kanye is the perfect man because he opened the car door for his wife.. You bitches don't know wtf y'all need..,lol bitch think kanye perfect man open car door wife bitch not know wtf you need
12905,3,0,3,0,1,"Lol at the random ""fist fight"" aka pussy shove match at DnD tonight.",lol random fist fight aka pussy shove match dnd tonight
12906,3,1,2,0,1,Lol at these honkies talking trash I'm done with this shit #growup #whitetrash,lol honkie talk trash m shit growup whitetrash
12907,3,0,3,0,1,"Lol at this bitch ass boy telling me how to respond to ""peer pressure"" for values of ""peer pressure"" that equal being called a groupie",lol bitch ass boy tell respond peer pressure value peer pressure equal call groupie
12908,6,0,6,0,1,Lol bitch,lol bitch
12909,3,1,2,0,1,Lol bitch u a has been,lol bitch u
12910,3,0,3,0,1,Lol bitch you think you're classy? THE FUCK EVER,lol bitch think classy fuck
12911,3,0,3,0,1,Lol bitches be hella mad about they exs like why can't you be friends and forget about the past,lol bitch hella mad exs like friend forget past
12912,3,0,0,3,2,Lol colored contacts played out.,lol colored contact play
12913,3,0,3,0,1,Lol dat bitch petty,lol dat bitch petty
12914,3,0,3,0,1,"Lol faggot team pipe ""beef""",lol faggot team pipe beef
12915,3,0,3,0,1,Lol hell naw fuck dat one swing all swing bitch one gone get punch then the rest gone get punched tf out lmao,lol hell naw fuck dat swing swing bitch go punch rest go punch tf lmao
12916,3,0,0,3,2,Lol ike Turner http://t.co/8yNqYYaOjo,lol ike turner
12917,3,0,3,0,1,Lol im out here curving bitches like im taken,lol m curve bitch like m take
12918,3,0,3,0,1,Lol it's 4:36 and bitches are out here staggering drunk,lol 436 bitch stagger drunk
12919,3,0,3,0,1,"Lol lawwwddd that's why I aint fuck with jitt I never wanna be labeled a ""hoe""",lol la s be not fuck jitt wanna label hoe
12920,3,0,3,0,1,Lol life Made her a hoe,lol life hoe
12921,3,0,3,0,1,Lol look @LoveRHateMe_ is Mike Brown's twitter. Look at the trash he wrote about lmao. Gentle Giant my ass #Ferguson,lol look   mike browns twitter look trash write lmao gentle giant ass ferguson
12922,3,1,2,0,1,Lol my brother a fag Mann,lol brother fag mann
12923,3,1,2,0,1,Lol my brothers just said he a pussy ass niga well in the words of wizdom I second dat lmaoo leave u hurt out here,lol brother say pussy ass niga word wizdom second dat lmaoo leave u hurt
12924,3,0,3,0,1,Lol my porn name is master licker wtf y I gotta have dat bitch ass name,lol porn master licker wtf y get to dat bitch ass
12925,3,0,2,1,1,Lol niccas remember the ginyu force &#128514;,lol niccas remember ginyu force 128514
